Osnova International Airport,Kharkov,Ukraine,HRK,UKHH,49.924786,36.289986,508,2,E,Europe/Kiev
Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.884167,24.686111,919,2,E,Europe/Kiev
Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,UKLN,48.259322,25.980831,826,2,E,Europe/Kiev
Rivne International Airport,Rivne,Ukraine,RWN,UKLR,50.6071,26.1416,755,2,E,Europe/Kiev
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.634278,22.263356,383,2,E,Europe/Kiev
Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.03,35.7333,0,4,N,Europe/Moscow
Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.2736,38.0158,377,4,N,Europe/Moscow
Amderma Airport,Amderma,Russia,AMV,ULDD,69.7633,61.5564,13,4,N,Europe/Moscow
Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.2358,46.6975,184,4,N,Europe/Moscow
Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.8852,34.1547,151,4,N,Europe/Moscow
Hrodno Airport,Hrodna,Belarus,GNA,UMMG,53.602,24.0538,443,3,E,Europe/Minsk
Mogilev Airport,Mogilev,Belarus,MVQ,UMOO,53.9549,30.0951,637,3,E,Europe/Minsk
Yeniseysk Airport,Yeniseysk,Russia,EIE,UNII,58.4742,92.1125,253,8,N,Asia/Krasnoyarsk
Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,51.6694,94.4006,2123,8,N,Asia/Krasnoyarsk
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.8114,86.8772,1024,7,N,Asia/Omsk
Khatanga Airport,Khatanga,Russia,HTG,UOHH,71.978058,102.490514,95,8,N,Asia/Krasnoyarsk
Igarka Airport,Igarka,Russia,IAA,UOII,67.4372,86.6219,82,8,N,Asia/Krasnoyarsk
Grozny Airport,Grozny,Russia,GRV,URMG,43.2981,45.7841,548,4,N,Europe/Moscow
Nalchik Airport,Nalchik,Russia,NAL,URMN,43.5129,43.6366,1461,4,N,Europe/Moscow
Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051,44.6066,1673,4,N,Europe/Moscow
Elista Airport,Elista,Russia,ESL,URWI,46.3739,44.3309,501,4,N,Europe/Moscow
Aleknagik Airport,Aleknagik,United States,WKK,5A8,59.2826,-158.618,66,-9,A,America/Anchorage
Brookings Regional Airport,Brookings,United States,BKX,BKX,44.3048,-96.8169,1648,-6,A,America/Chicago
Mercer County Airport,Bluefield,United States,BLF,BLF,37.2958,-81.2077,2857,-5,A,America/New_York
Kearney Municipal Airport,Kearney,United States,EAR,EAR,40.727,-99.0068,2131,-6,A,America/Chicago
Laughlin-Bullhead Intl,Bullhead,United States,IFP,IFP,35.1574,-114.56,695,-7,A,America/Phoenix
Kingman Airport,Kingman,United States,IGM,IGM,35.2595,-113.938,3449,-7,A,America/Phoenix
Tri Cities Airport,Pasco,United States,PSC,PSC,46.2647,-119.119,410,-8,A,America/Los_Angeles
Grant County Airport,Silver City,United States,SVC,SVC,32.6365,-108.156,5446,-7,A,America/Denver
Lopez Island Airport,Lopez,United States,LPS,S31,48.4839,-122.938,209,-8,A,America/Los_Angeles
Salekhard Airport,Salekhard,Russia,SLY,USDD,66.590753,66.611042,218,6,N,Asia/Yekaterinburg
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028479,69.086067,76,6,N,Asia/Yekaterinburg
Nyagan Airport,Nyagan,Russia,NYA,USHN,62.11,65.615,361,6,N,Asia/Yekaterinburg
Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS,USHS,61.32,63.6044,351,6,N,Asia/Yekaterinburg
Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.8281,53.4575,531,4,N,Europe/Moscow
Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.5033,49.3483,479,4,N,Europe/Moscow
Nadym Airport,Nadym,Russia,NYM,USMM,65.4809,72.6989,49,6,N,Asia/Yekaterinburg
Raduzhny Airport,Raduzhnyi,Russia,RAT,USNR,62.1586,77.3289,250,6,N,Asia/Yekaterinburg
Nefteyugansk Airport,Nefteyugansk,Russia,NFG,USRN,61.1083,72.65,115,6,N,Asia/Yekaterinburg
Kurgan Airport,Kurgan,Russia,KRO,USUU,55.4753,65.4156,240,6,N,Asia/Yekaterinburg
Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.2154,69.6947,1450,5,U,Asia/Dushanbe
Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7277,72.294,1515,5,U,Asia/Samarkand
Fergana Airport,Fergana,Uzbekistan,FEG,UTKF,40.3588,71.745,1980,5,U,Asia/Samarkand
Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846,71.5567,1555,5,U,Asia/Samarkand
Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.4884,59.6233,246,5,U,Asia/Samarkand
Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.5843,60.6417,320,5,U,Asia/Samarkand
Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8336,65.9215,1365,5,U,Asia/Samarkand
Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.286667,67.31,1027,5,U,Asia/Samarkand
Staroselye Airport,Rybinsk,Russia,RYB,UUBK,58.1042,38.9294,423,4,N,Europe/Moscow
Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.6438,36.5901,735,4,N,Europe/Moscow
Kursk East Airport,Kursk,Russia,URS,UUOK,51.7506,36.2956,686,4,N,Europe/Moscow
Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.7028,39.5378,584,4,N,Europe/Moscow
Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.4886,63.9931,604,4,N,Europe/Moscow
Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.64,52.8017,991,4,N,Europe/Moscow
Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,UWKJ,56.7006,47.9047,348,4,N,Europe/Moscow
Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.0903,47.3473,558,4,N,Europe/Moscow
Orsk Airport,Orsk,Russia,OSW,UWOR,51.0725,58.5956,909,6,N,Asia/Yekaterinburg
Penza Airport,Penza,Russia,PEZ,UWPP,53.1106,45.0211,614,4,N,Europe/Moscow
Saransk Airport,Saransk,Russia,SKX,UWPS,54.1251,45.2123,676,4,N,Europe/Moscow
Balakovo Airport,Balakovo,Russia,BWO,UWSB,51.8583,47.7456,95,4,N,Europe/Moscow
Hubli Airport,Hubli,India,HBX,VAHB,15.3617,75.0849,2171,5.5,N,Asia/Calcutta
Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.99368,80.3203,10,5.5,U,Asia/Colombo
Wirawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,6.254494,81.235189,50,5.5,U,Asia/Colombo
Battambang Airport,Battambang,Cambodia,BBM,VDBG,13.0956,103.224,59,7,U,Asia/Phnom_Penh
Shillong Airport,Shillong,India,SHL,VEBI,25.7036,91.9787,2910,5.5,N,Asia/Calcutta
Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.106092,91.585939,162,5.5,N,Asia/Calcutta
Dimapur Airport,Dimapur,India,DMU,VEMR,25.8839,93.7711,487,5.5,N,Asia/Calcutta
Tezpur Airport,Tezpur,India,TEZ,VETZ,26.7091,92.7847,240,5.5,N,Asia/Calcutta
Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.801,90.3012,23,6,U,Asia/Dhaka
Ban Huoeisay Airport,Huay Xai,Laos,OUI,VLHS,20.2573,100.437,1380,7,N,Asia/Vientiane
Kontum Airport,Kontum,Vietnam,KON,,14.35,108.017,1804,7,U,Asia/Saigon
Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.6781,84.4294,600,5.75,N,Asia/Katmandu
Chandragadhi Airport,Chandragarhi,Nepal,BDP,VNCG,26.570822,88.079578,300,5.75,N,Asia/Katmandu
Meghauli Airport,Meghauli,Nepal,MEY,VNMG,27.583,84.233,600,5.75,N,Asia/Katmandu
Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.103633,81.667006,540,5.75,N,Asia/Katmandu
Gan Island Airport,Gan Island,Maldives,GAN,VRMG,-0.693342,73.1556,6,5,U,Indian/Maldives
Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.74423,73.1705,4,5,U,Indian/Maldives
Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.85917,73.5219,4,5,U,Indian/Maldives
Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668311,108.120272,1729,7,U,Asia/Saigon
Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819386,106.724989,6,7,U,Asia/Saigon
Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.998153,109.219372,40,7,U,Asia/Saigon
Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.731831,106.632589,20,7,U,Asia/Saigon
Trà Nóc Airport,Can Tho,Vietnam,VCA,VVCT,10.085119,105.711922,9,7,U,Asia/Saigon
Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.397481,103.007831,1611,7,U,Asia/Saigon
Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.954986,109.042267,80,7,U,Asia/Saigon
Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004522,108.017158,2434,7,U,Asia/Saigon
Vinh Airport,Vinh,Vietnam,VII,VVVH,18.737569,105.670764,23,7,U,Asia/Saigon
Banmaw Airport,Banmaw,Burma,BMO,VYBM,24.269033,97.246153,370,6.5,U,Asia/Rangoon
Dawei Airport,Dawei,Burma,TVY,VYDW,14.103886,98.203636,84,6.5,U,Asia/Rangoon
Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.049258,98.538006,180,6.5,U,Asia/Rangoon
Loikaw Airport,Loikaw,Burma,LIW,VYLK,19.691494,97.214825,2940,6.5,U,Asia/Rangoon
Mawlamyine Airport,Mawlamyine,Burma,MNU,VYMM,16.444747,97.660669,52,6.5,U,Asia/Rangoon
Pathein Airport,Pathein,Burma,BSX,VYPN,16.815233,94.779911,20,6.5,U,Asia/Rangoon
Pakhokku Airport,Pakhokku,Burma,PKK,VYPU,21.3333,95.1,151,6.5,U,Asia/Rangoon
Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,-8.489039,117.412119,16,8,N,Asia/Makassar
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.409717,119.244494,161,8,N,Asia/Makassar
Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,WAJB,-3.58365,138.533,9104,9,N,Asia/Jayapura
Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,WAJS,-3.43333,140.817,914,9,N,Asia/Jayapura
Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,2.83641,117.374,10,8,N,Asia/Makassar
Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,WALJ,0.717,116.483,229,8,N,Asia/Makassar
Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.155497,117.432256,59,8,N,Asia/Makassar
Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,-2.21656,115.436,197,8,N,Asia/Makassar
Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,-2.499194,112.974992,50,7,N,Asia/Jakarta
Dumatubun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661619,132.731431,10,9,N,Asia/Jayapura
Mali Airport,Alor Island,Indonesia,ARD,WATM,-8.13234,124.597,10,8,N,Asia/Makassar
Belaga Airport,Belaga,Malaysia,BLG,WBGC,2.65,113.767,200,8,N,Asia/Kuala_Lumpur
Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.421,115.154,1400,8,N,Asia/Kuala_Lumpur
Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.967,115.05,607,8,N,Asia/Kuala_Lumpur
Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.08,13,8,N,Asia/Kuala_Lumpur
Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.974,115.618,2900,8,N,Asia/Kuala_Lumpur
Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.408,5,8,N,Asia/Kuala_Lumpur
Bario Airport,Bario,Malaysia,BBN,WBGZ,3.73389,115.479,3350,8,N,Asia/Kuala_Lumpur
Tomanggong Airport,Tomanggong,Malaysia,TMG,WBKM,5.4,118.65,26,8,N,Asia/Kuala_Lumpur
Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.9225,116.836,10,8,N,Asia/Kuala_Lumpur
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WICT,-5.242339,105.178939,282,7,N,Asia/Jakarta
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.908714,108.387897,7,7,N,Asia/Jakarta
Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,WIOP,0.835578,112.937144,297,7,N,Asia/Jakarta
Susilo Airport,Sintang-Borneo Island,Indonesia,SQG,WIOS,0.063619,111.473428,98,7,N,Asia/Jakarta
Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,WIPQ,-3.286069,103.8796,184,7,N,Asia/Jakarta
Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226681,96.950342,90,7,N,Asia/Jakarta
Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,4.24472,100.553,19,8,N,Asia/Kuala_Lumpur
Stagen Airport,Laut Island,Indonesia,KBU,WRBK,-3.29472,116.165,4,8,N,Asia/Makassar
Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,3.867,115.683,3590,8,N,Asia/Makassar
Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,4.13653,117.667,52,8,N,Asia/Makassar
Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,0.583,115.6,627,8,N,Asia/Makassar
Albany Airport,Albany,Australia,ALH,YABA,-34.9433,117.809,233,8,O,Australia/Perth
Argyle Airport,Argyle,Australia,GYL,YARG,-16.6369,128.451,522,8,O,Australia/Perth
Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.3539,141.721,31,10,O,Australia/Brisbane
Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5653,145.307,878,10,O,Australia/Brisbane
Badu Island Airport,Badu Island,Australia,BDD,YBAU,-10.15,141.175,14,9,O,\N
Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.8975,139.348,159,10,O,Australia/Brisbane
Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0014,141.472,958,9.5,O,Australia/Adelaide
Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581,148.952,15,10,O,Australia/Brisbane
Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.3461,139.46,300,10,O,Australia/Brisbane
Bourke Airport,Bourke,Australia,BRK,YBKE,-30.0392,145.952,352,10,O,Australia/Sydney
Burketown Airport,Burketown,Australia,BUC,YBKT,-17.7486,139.534,21,10,O,Australia/Brisbane
Boigu Airport,Boigu,Australia,GIC,YBOI,-9.23278,142.218,23,10,O,\N
Oakey Airport,Oakey,Australia,OKY,YBOK,-27.411389,151.735278,1335,10,O,Australia/Brisbane
Boulia Airport,Boulia,Australia,BQL,YBOU,-22.9133,139.9,542,10,O,Australia/Brisbane
Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094,149.652,2435,10,O,Australia/Sydney
Blackwater Airport,Blackwater,Australia,BLT,YBTR,-23.6031,148.807,657,10,O,Australia/Brisbane
Carnarvon Airport,Carnarvon,Australia,CVQ,YCAR,-24.8806,113.672,13,8,O,Australia/Perth
Cobar Airport,Cobar,Australia,CAZ,YCBA,-31.5383,145.794,724,10,O,Australia/Sydney
Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.04,134.721,740,9.5,O,Australia/Adelaide
Coconut Island Airport,Coconut Island,Australia,CNC,YCCT,-10.05,143.07,3,10,O,\N
Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.6686,140.504,616,10,O,Australia/Brisbane
Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.1306,133.71,77,9.5,O,Australia/Adelaide
Cooktown Airport,Cooktown,Australia,CTN,YCKN,-15.4447,145.184,26,10,O,Australia/Brisbane
Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.03,145.622,630,10,O,Australia/Brisbane
Coonamble Airport,Coonamble,Australia,CNB,YCNM,-30.9833,148.376,604,10,O,Australia/Sydney
Coen Airport,Coen,Australia,CUQ,YCOE,-13.7608,143.114,532,10,O,Australia/Brisbane
Cooma Snowy Mountains Airport,Cooma,Australia,OOM,YCOM,-36.3006,148.974,3088,10,O,Australia/Sydney
Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822,153,10,O,Australia/Brisbane
Darnley Island Airport,Darnley Island,Australia,NLF,YDNI,-9.58333,143.767,0,10,O,\N
Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697,146.43,33,10,O,Australia/Melbourne
Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.0194,135.571,101,9.5,O,Australia/Darwin
Esperance Airport,Esperance,Australia,EPR,YESP,-33.6844,121.823,470,8,O,Australia/Perth
Flinders Island Airport,Flinders Island,Australia,FLS,YFLI,-40.0917,147.993,10,10,O,Australia/Melbourne
Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.7961,114.707,121,8,O,Australia/Perth
Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.8697,151.223,64,10,O,Australia/Brisbane
Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.975,136.46,53,9.5,O,Australia/Darwin
Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508,146.067,439,10,O,Australia/Sydney
Horn Island Airport,Horn Island,Australia,HID,YHID,-10.5864,142.29,43,10,O,Australia/Brisbane
Hooker Creek Airport,Hooker Creek,Australia,HOK,YHOO,-18.3367,130.638,320,9.5,O,Australia/Darwin
Mount Hotham Airport,Mount Hotham,Australia,MHU,YHOT,-37.0475,147.334,4260,10,O,Australia/Hobart
Hughenden Airport,Hughenden,Australia,HGD,YHUG,-20.815,144.225,1043,10,O,Australia/Brisbane
Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.6683,141.723,404,10,O,Australia/Brisbane
Kalbarri Airport,Kalbarri,Australia,KAX,YKBR,-27.69,114.262,157,8,O,Australia/Perth
King Island Airport,King Island,Australia,KNS,YKII,-39.8775,143.878,132,10,O,Australia/Melbourne
Kalkgurung Airport,Kalkgurung,Australia,KFG,YKKG,-17.4319,130.808,646,9.5,O,Australia/Darwin
Karumba Airport,Karumba,Australia,KRB,YKMB,-17.4567,140.83,5,10,O,Australia/Brisbane
Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.4856,141.751,35,10,O,Australia/Brisbane
Kubin Airport,Kubin,Australia,KUG,YKUB,-10.225,142.218,15,10,O,Australia/Brisbane
Leonora Airport,Leonora,Australia,LNO,YLEO,-28.8781,121.315,1217,8,O,Australia/Perth
Lake Evella Airport,Lake Evella,Australia,LEL,YLEV,-12.4989,135.806,256,9.5,O,Australia/Darwin
Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.5383,159.077,5,10.5,O,\N
Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.305,77,10,O,Australia/Brisbane
Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8303,153.26,35,10,O,Australia/Sydney
Lightning Ridge Airport,Lightning Ridge,Australia,LHG,YLRD,-29.4567,147.984,540,10,O,Australia/Sydney
Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342,144.28,627,10,O,Australia/Brisbane
Leinster Airport,Leinster,Australia,LER,YLST,-27.8433,120.703,1631,8,O,Australia/Perth
Laverton Airport,Laverton,Australia,LVO,YLTN,-28.6136,122.424,1530,8,O,Australia/Perth
Mabuiag Island Airport,Mabuiag Island,Australia,UBB,YMAA,-9.95,142.183,0,10,O,Australia/Brisbane
Meekatharra Airport,Meekatharra,Australia,MKR,YMEK,-26.6117,118.548,1713,8,O,Australia/Perth
Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9086,149.901,7,10,O,Australia/Sydney
Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.0944,134.894,53,9.5,O,Australia/Darwin
Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.0561,134.234,123,9.5,O,Australia/Darwin
McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.4425,136.084,131,9.5,O,Australia/Darwin
Mildura Airport,Mildura,Australia,MQL,YMIA,-34.2292,142.086,167,10,O,Australia/Hobart
Mount Magnet Airport,Mount Magnet,Australia,MMG,YMOG,-28.1161,117.842,1354,8,O,Australia/Perth
Moree Airport,Moree,Australia,MRZ,YMOR,-29.4989,149.845,701,10,O,Australia/Sydney
Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.0578,148.077,770,10,O,Australia/Brisbane
Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978,150.144,14,10,O,Australia/Sydney
Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.7456,140.785,212,9.5,O,Australia/Adelaide
Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.6625,139.178,33,10,O,Australia/Brisbane
Murray Island Airport,Murray Island,Australia,MYI,YMUI,-9.91667,144.055,0,10,O,\N
Maryborough Airport,Maryborough,Australia,MBH,YMYB,-25.5133,152.715,38,10,O,Australia/Brisbane
Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022,146.512,474,10,O,Australia/Sydney
Narrabri Airport,Narrabri,Australia,NAA,YNBR,-30.3192,149.827,788,10,O,Australia/Sydney
Normanton Airport,Normanton,Australia,NTN,YNTN,-17.6836,141.07,73,10,O,Australia/Brisbane
Newman Airport,Newman,Australia,ZNE,YNWN,-23.4178,119.803,1724,8,O,Australia/Perth
Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.485,136.877,343,9.5,O,Australia/Adelaide
Port Augusta Airport,Argyle,Australia,PUG,YPAG,-32.506944,137.716667,56,9.5,O,Australia/Adelaide
Palm Island Airport,Palm Island,Australia,PMK,YPAM,-18.7553,146.581,28,10,O,Australia/Brisbane
Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.1711,117.745,1406,8,O,Australia/Perth
Cocos Keeling Island Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.1883,96.8339,10,6.5,U,Indian/Cocos
Gove Airport,Gove,Australia,GOV,YPGV,-12.2694,136.818,192,9.5,O,Australia/Darwin
Parkes Airport,Parkes,Australia,PKE,YPKS,-33.1314,148.239,1069,10,O,Australia/Sydney
Port Lincoln Airport,Port Lincoln,Australia,PLO,YPLC,-34.6053,135.88,36,9.5,O,Australia/Adelaide
Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.8967,141.609,10,10,O,Australia/Brisbane
Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.4358,152.863,12,10,O,Australia/Sydney
Portland Airport,Portland,Australia,PTJ,YPOD,-38.3181,141.471,265,10,O,Australia/Hobart
Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.6122,144.253,655,10,O,Australia/Brisbane
Ramingining Airport,Ramingining,Australia,RAM,YRNG,-12.3564,134.898,206,9.5,O,Australia/Darwin
Roma Airport,Roma,Australia,RMA,YROM,-26.545,148.775,1032,10,O,Australia/Brisbane
St George Airport,St George,Australia,SGO,YSGE,-28.0497,148.595,656,10,O,Australia/Brisbane
Shark Bay Airport,Shark Bay,Australia,MJK,YSHK,-25.8939,113.577,111,8,O,Australia/Perth
Saibai Island Airport,Saibai Island,Australia,SBR,YSII,-9.37833,142.625,0,10,O,\N
Strahan Airport,Strahan,Australia,SRN,YSRN,-42.155,145.292,20,10,O,Australia/Melbourne
Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.9864,143.811,433,10,O,Australia/Brisbane
Tennant Creek Airport,Tennant Creek,Australia,TCA,YTNK,-19.6344,134.183,1236,9.5,O,Australia/Darwin
Victoria River Downs Airport,Victoria River Downs,Australia,VCD,YVRD,-16.4033,131.002,89,9.5,O,Australia/Darwin
Warraber Island Airport,Sue Islet,Australia,SYU,YWBS,-10.2083,142.825,3,10,O,Australia/Brisbane
Windorah Airport,Windorah,Australia,WNR,YWDH,-25.4131,142.667,452,10,O,Australia/Brisbane
Whyalla Airport,Whyalla,Australia,WYA,YWHA,-33.0589,137.514,41,9.5,O,Australia/Adelaide
Wiluna Airport,Wiluna,Australia,WUN,YWLU,-26.6292,120.221,1649,8,O,Australia/Perth
Wollongong Airport,Wollongong,Australia,WOL,YWOL,-34.5611,150.789,31,10,O,Australia/Sydney
Winton Airport,Winton,Australia,WIN,YWTN,-22.3636,143.086,638,10,O,Australia/Brisbane
Wynyard Airport,Burnie,Australia,BWT,YWYY,-40.9989,145.731,62,10,O,Australia/Melbourne
Yorke Island Airport,Yorke Island,Australia,OKR,YYKI,-9.75703,143.411,0,10,O,\N
Yam Island Airport,Yam Island,Australia,XMY,YYMI,-9.90111,142.776,0,10,O,\N
Chifeng Airport,Chifeng,China,CIF,ZBCF,42.235,118.908,0,8,U,Asia/Chongqing
Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.2475,113.126,0,8,U,Asia/Chongqing
Datong Airport,Datong,China,DAT,ZBDT,40.0603,113.482,3442,8,U,Asia/Chongqing
Baita Airport,Hohhot,China,HET,ZBHH,40.851422,111.824103,3556,8,U,Asia/Chongqing
Baotou Airport,Baotou,China,BAV,ZBOW,40.56,109.997,3321,8,U,Asia/Chongqing
Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.280686,114.6973,233,8,U,Asia/Chongqing
Tongliao Airport,Tongliao,China,TGO,ZBTL,43.5567,122.2,0,8,U,Asia/Chongqing
Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.083,122.017,0,8,U,Asia/Chongqing
Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.9156,115.964,0,8,U,Asia/Chongqing
Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.294,0,8,U,Asia/Chongqing
Changde Airport,Changde,China,CGD,ZGCD,28.9189,111.64,0,8,U,Asia/Chongqing
Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443,692,8,U,Asia/Chongqing
Meixian Airport,Meixian,China,MXZ,ZGMX,24.35,116.133,0,8,U,Asia/Chongqing
Zhuhai Airport,Zhuhai,China,ZUH,ZGSD,22.0064,113.376,0,8,U,Asia/Chongqing
Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.391,295,8,U,Asia/Chongqing
Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.2144,110.358,0,8,U,Asia/Chongqing
Enshi Airport,Enshi,China,ENH,ZHES,30.3203,109.485,0,8,U,Asia/Chongqing
Nanyang Airport,Nanyang,China,NNY,ZHNY,32.9808,112.615,0,8,U,Asia/Chongqing
Xiangfan Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,U,Asia/Chongqing
Yichang Airport,Yichang,China,YIH,ZHYC,30.671,111.441,0,8,U,Asia/Chongqing
